From Date,To Date,PM2.5,PM10,NO,NO2,Nox,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WD,SR,BP,AT,Xylene,TOT-RF
2022-09-16,2022-09-17 00:00:00,8.4,17.24,2.87,6.54,5.8,13.71,3.48,0.51,4.66,1.26,8.27,75.41,156.78,55.98,977.39,24.99,0.31,15.5
2022-09-17,2022-09-18 00:00:00,28.65,71.43,5.52,13.35,11.6,13.67,4.84,0.49,5.0,4.04,19.83,67.47,160.46,163.16,979.53,27.81,2.95,0.0
2022-09-18,2022-09-19 00:00:00,40.75,101.9,4.96,9.87,9.3,9.87,4.7,0.51,5.15,3.42,12.21,65.47,149.6,165.34,982.57,28.82,0.78,0.0
2022-09-19,2022-09-20 00:00:00,74.0,181.69,25.04,14.29,27.89,10.63,4.99,0.72,4.73,5.33,16.83,69.14,192.94,77.61,982.86,27.84,2.0,0.0
2022-09-20,2022-09-21 00:00:00,36.96,86.66,10.43,9.18,13.39,12.91,4.41,0.63,4.37,4.19,25.1,67.69,156.81,147.33,982.78,27.77,1.99,0.5
2022-09-21,2022-09-22 00:00:00,30.43,66.71,4.98,11.82,10.39,13.15,4.56,0.54,3.58,4.18,21.2,71.81,141.33,88.56,982.78,26.77,1.47,7.0
2022-09-22,2022-09-23 00:00:00,14.56,31.47,2.16,5.98,4.96,13.02,4.49,0.42,3.42,1.88,3.4,74.5,146.51,52.31,982.13,25.55,0.11,6.5
2022-09-23,2022-09-24 00:00:00,14.7,27.19,1.88,4.62,3.99,12.02,4.92,0.43,3.07,1.31,2.46,78.72,96.92,28.83,980.83,24.92,0.02,71.0
2022-09-24,2022-09-25 00:00:00,17.17,32.64,1.97,6.96,5.32,11.65,4.48,0.46,3.63,2.11,9.11,78.43,81.08,31.02,978.98,25.32,0.73,33.0
2022-09-25,2022-09-26 00:00:00,14.81,33.45,2.18,7.18,5.57,11.09,3.41,0.5,4.5,1.87,12.34,70.33,244.22,115.14,981.86,26.95,0.41,0.5
2022-09-26,2022-09-27 00:00:00,33.03,75.46,3.18,8.89,7.37,10.33,4.83,0.59,2.91,3.04,13.86,69.42,260.56,153.24,985.49,27.55,0.69,0.0
2022-09-27,2022-09-28 00:00:00,34.09,97.06,5.35,13.62,11.58,11.05,3.29,0.57,2.94,2.36,20.15,67.66,279.64,181.59,984.42,27.86,1.51,0.0
2022-09-28,2022-09-29 00:00:00,57.5,156.65,18.44,12.58,21.81,8.74,4.8,0.69,2.79,3.55,29.12,66.74,307.51,167.15,983.32,28.11,2.77,0.0
2022-09-29,2022-09-30 00:00:00,70.75,167.66,10.34,15.82,17.32,9.24,3.82,0.66,2.45,4.28,25.1,65.44,303.94,175.77,983.23,27.99,2.37,0.0
2022-09-30,2022-10-01 00:00:00,86.62,185.04,7.86,18.02,16.0,10.65,4.78,0.58,2.32,4.8,27.56,66.71,264.5,157.33,983.52,27.54,2.6,0.0
2022-10-01,2022-10-02 00:00:00,89.46,185.92,16.14,22.64,25.2,12.21,3.74,0.75,2.62,5.29,38.57,65.12,272.01,164.48,982.63,28.38,3.64,0.0
2022-10-02,2022-10-03 00:00:00,71.96,145.62,9.03,15.76,15.76,12.18,5.11,0.48,3.1,5.22,27.95,62.13,260.52,168.68,982.95,28.61,3.12,0.0
2022-10-03,2022-10-04 00:00:00,42.88,108.67,2.37,14.13,9.5,12.04,4.09,0.5,3.75,2.78,22.99,57.4,255.2,173.71,984.11,28.33,0.61,0.0
2022-10-04,2022-10-05 00:00:00,63.79,144.75,4.86,23.06,16.23,13.31,5.04,0.66,6.59,3.61,26.0,61.69,253.26,154.51,985.51,28.1,1.39,0.0
2022-10-05,2022-10-06 00:00:00,95.38,169.08,8.36,22.72,18.75,13.87,4.02,0.81,42.53,7.19,26.36,61.83,196.16,147.14,984.9,28.37,4.25,0.0
2022-10-06,2022-10-07 00:00:00,17.74,55.04,2.68,9.28,7.1,12.21,5.68,0.56,22.95,2.1,7.22,62.57,87.54,140.78,986.25,26.09,0.68,0.0
2022-10-07,2022-10-08 00:00:00,12.38,40.74,2.5,7.07,5.8,10.99,5.53,0.76,22.7,1.22,3.56,71.09,64.51,77.79,987.08,24.35,0.17,0.5
2022-10-08,2022-10-09 00:00:00,12.26,33.54,2.17,6.3,5.13,10.67,5.83,0.51,22.35,1.2,4.44,78.22,65.81,33.01,987.52,22.54,0.11,40.5
2022-10-09,2022-10-10 00:00:00,4.81,18.17,1.9,3.45,3.39,9.67,4.07,0.28,27.58,0.61,1.93,77.12,67.32,80.7,986.86,22.33,0.02,18.5
2022-10-10,2022-10-11 00:00:00,9.23,26.58,2.03,5.24,4.44,8.72,5.28,0.28,28.1,0.78,3.27,75.77,69.51,45.34,988.36,22.38,0.14,1.5
2022-10-11,2022-10-12 00:00:00,38.83,78.02,3.65,16.58,11.8,11.7,6.18,0.47,36.2,3.67,25.07,70.44,124.62,133.1,986.59,25.1,2.47,0.0
2022-10-12,2022-10-13 00:00:00,62.53,152.21,14.97,16.1,20.78,8.8,4.59,0.43,42.02,4.67,48.63,68.82,254.81,148.0,987.86,25.04,3.99,0.0
2022-10-13,2022-10-14 00:00:00,53.81,134.15,3.74,18.27,12.82,7.92,4.84,0.33,43.35,3.02,40.9,63.01,253.35,198.0,989.01,24.39,1.21,0.0
2022-10-14,2022-10-15 00:00:00,69.39,174.85,2.67,19.95,12.79,10.82,6.54,0.39,55.52,3.37,33.95,62.09,246.84,193.39,988.89,25.07,1.07,0.0
2022-10-15,2022-10-16 00:00:00,89.62,224.38,6.72,27.1,20.02,12.72,8.34,0.46,57.66,4.39,23.13,61.07,250.59,188.39,986.27,22.53,1.56,0.0
2022-10-16,2022-10-17 00:00:00,115.79,269.54,26.22,31.85,38.29,13.67,7.06,0.66,49.85,6.13,32.64,61.29,249.25,184.15,990.43,24.84,3.66,0.0
2022-10-17,2022-10-18 00:00:00,130.38,304.16,25.67,39.75,41.64,16.1,8.52,0.85,38.35,6.91,39.61,59.38,223.8,165.01,990.68,24.59,4.38,0.0
2022-10-18,2022-10-19 00:00:00,117.41,275.11,11.62,40.41,30.93,17.66,11.39,0.64,55.5,5.76,32.15,58.37,215.67,175.06,989.4,24.26,5.26,0.0
2022-10-19,2022-10-20 00:00:00,134.22,270.18,16.29,39.31,34.2,18.78,8.19,1.22,55.16,7.14,35.54,59.49,117.25,171.83,989.47,24.41,7.22,0.0
2022-10-20,2022-10-21 00:00:00,132.28,237.65,2.64,25.0,15.39,20.81,9.54,0.85,69.55,6.16,17.18,59.72,56.74,160.05,991.11,24.7,1.9,0.0
2022-10-21,2022-10-22 00:00:00,126.96,257.26,25.63,34.72,39.33,19.65,9.8,1.01,54.04,6.55,28.65,58.62,189.14,165.69,993.0,24.59,4.08,0.0
2022-10-22,2022-10-23 00:00:00,128.77,260.95,7.43,32.26,23.21,21.58,8.38,0.76,53.92,5.66,55.15,56.66,239.97,169.15,993.73,22.09,4.11,0.0
2022-10-23,2022-10-24 00:00:00,139.74,264.64,9.04,41.99,29.78,20.48,12.17,0.81,56.38,6.17,42.52,54.72,257.27,158.45,992.56,22.11,3.32,0.0
2022-10-24,2022-10-25 00:00:00,142.82,229.17,2.81,23.25,14.66,21.85,15.9,0.76,67.59,5.21,21.0,55.3,255.36,161.66,988.04,22.94,1.82,0.0
2022-10-25,2022-10-26 00:00:00,133.85,223.04,1.78,18.63,11.4,19.81,14.5,0.68,71.09,4.29,18.49,53.69,252.91,160.14,986.38,22.38,0.95,0.0
2022-10-26,2022-10-27 00:00:00,145.09,244.88,4.54,30.2,19.64,20.71,,0.91,58.36,5.4,23.04,59.07,242.72,142.01,990.12,22.51,2.57,0.0
2022-10-27,2022-10-28 00:00:00,208.09,342.21,29.28,42.11,46.41,22.76,,1.22,50.12,8.52,54.45,62.22,186.91,136.43,990.35,22.49,7.34,0.0
2022-10-28,2022-10-29 00:00:00,243.24,375.33,40.19,37.74,51.89,23.6,,1.39,56.21,9.17,57.79,63.99,90.34,119.3,990.49,22.5,9.63,0.0
2022-10-29,2022-10-30 00:00:00,246.63,399.21,37.97,43.21,54.66,25.75,,1.37,45.47,8.38,47.26,63.25,230.45,123.74,991.27,22.26,8.64,0.0
2022-10-30,2022-10-31 00:00:00,255.9,428.6,51.56,44.73,65.27,25.41,,1.54,44.33,9.46,56.42,62.38,168.55,121.06,991.46,22.24,9.97,0.0
2022-10-31,2022-11-01 00:00:00,314.9,488.2,25.42,49.79,47.2,28.7,,1.56,42.87,9.88,51.97,65.78,251.73,101.53,991.15,22.21,8.35,0.0
2022-11-01,2022-11-02 00:00:00,280.9,433.53,28.32,48.3,48.05,24.43,,1.66,64.84,10.3,46.0,62.47,144.04,118.64,991.18,23.23,9.48,0.0
2022-11-02,2022-11-03 00:00:00,261.13,402.99,4.09,37.83,23.44,11.3,,1.22,45.3,7.98,38.92,61.99,168.69,120.76,989.65,23.02,4.74,0.0
2022-11-03,2022-11-04 00:00:00,529.87,640.19,10.65,48.81,34.67,2.34,,1.79,44.45,9.35,54.27,59.73,247.81,107.59,989.28,22.76,5.41,0.0
2022-11-04,2022-11-05 00:00:00,416.34,571.61,34.82,52.34,56.31,1.99,,1.83,58.53,11.19,59.04,64.56,61.42,83.96,990.81,22.76,11.29,0.0
2022-11-05,2022-11-06 00:00:00,220.05,345.56,2.47,28.63,17.25,21.17,,1.09,43.12,3.89,21.86,68.02,76.33,99.23,992.75,23.3,2.59,0.0
2022-11-06,2022-11-07 00:00:00,192.58,302.04,2.65,31.65,18.99,26.77,,1.08,48.26,5.05,17.62,66.52,82.21,105.28,992.89,23.63,2.88,0.0
2022-11-07,2022-11-08 00:00:00,204.08,302.5,2.8,27.03,16.66,26.68,,1.1,49.28,6.0,12.15,65.0,65.85,117.27,991.64,23.78,2.04,0.0
2022-11-08,2022-11-09 00:00:00,254.96,340.83,3.99,26.34,17.2,26.48,10.21,1.07,48.29,6.89,27.63,65.87,134.01,72.12,992.47,22.38,3.36,0.0
2022-11-09,2022-11-10 00:00:00,122.79,223.54,5.08,30.39,20.31,16.6,11.11,0.69,51.1,5.82,30.65,57.49,96.81,112.13,992.44,22.35,2.84,0.0
2022-11-10,2022-11-11 00:00:00,218.42,338.46,17.52,41.22,36.2,4.96,11.05,1.13,59.63,7.09,33.57,62.12,198.09,99.15,993.77,22.11,4.25,0.0
2022-11-11,2022-11-12 00:00:00,219.59,323.48,5.59,29.07,20.01,13.16,9.85,0.88,71.56,5.56,35.79,56.63,254.27,125.75,993.99,21.21,2.83,0.0
2022-11-12,2022-11-13 00:00:00,206.82,286.08,1.76,29.6,17.18,27.16,13.08,0.94,87.16,5.08,22.62,50.46,253.05,128.69,993.29,20.47,1.35,0.0
2022-11-13,2022-11-14 00:00:00,190.47,295.32,13.68,41.08,33.0,26.14,17.78,1.12,60.86,6.09,26.95,51.59,251.29,119.62,991.95,20.08,2.9,0.0
2022-11-14,2022-11-15 00:00:00,199.9,328.19,37.9,52.13,58.57,27.83,14.35,1.49,73.88,8.88,28.85,58.06,101.77,102.95,993.01,20.72,6.53,0.0
2022-11-15,2022-11-16 00:00:00,123.71,290.92,27.99,49.07,48.91,22.59,16.68,0.98,49.23,6.5,43.51,54.93,281.09,98.14,992.84,21.4,4.56,0.0
2022-11-16,2022-11-17 00:00:00,131.82,225.77,3.77,33.58,20.82,22.97,12.82,0.78,72.72,4.57,41.01,51.21,266.5,122.57,992.05,20.27,2.5,0.0
2022-11-17,2022-11-18 00:00:00,161.29,256.02,7.47,33.24,23.78,24.72,12.24,0.92,77.88,4.86,29.18,54.55,255.49,113.98,991.9,18.5,2.4,0.0
2022-11-18,2022-11-19 00:00:00,194.91,333.78,16.13,46.95,38.13,24.72,14.95,1.02,50.89,6.05,47.77,53.01,251.83,112.19,993.35,17.78,3.16,0.0
2022-11-19,2022-11-20 00:00:00,181.88,354.33,37.56,56.1,60.52,24.0,15.61,1.13,36.57,7.87,55.55,55.13,242.35,106.52,993.73,17.49,5.4,0.0
2022-11-20,2022-11-21 00:00:00,184.86,309.72,10.87,52.58,37.21,27.11,12.96,0.99,41.39,6.43,34.17,54.3,252.84,109.97,992.19,17.95,3.66,0.0
2022-11-21,2022-11-22 00:00:00,141.94,241.07,3.4,37.74,23.33,23.48,11.92,0.85,72.08,4.95,29.47,52.88,254.43,114.25,991.24,18.36,1.8,0.0
2022-11-22,2022-11-23 00:00:00,115.34,218.36,2.43,35.07,20.32,20.38,14.06,0.8,80.83,4.7,34.98,48.37,262.04,113.98,991.15,18.85,2.02,0.0
2022-11-23,2022-11-24 00:00:00,108.93,221.45,5.64,37.14,24.35,18.74,13.23,0.78,74.54,5.42,36.47,47.15,251.66,115.13,991.5,18.29,2.39,0.0
2022-11-24,2022-11-25 00:00:00,119.96,277.32,29.84,42.74,46.92,20.76,12.6,1.04,66.69,5.48,44.92,49.15,253.06,113.66,991.23,18.31,3.08,0.0
2022-11-25,2022-11-26 00:00:00,207.33,474.76,76.77,65.2,98.26,27.56,19.18,1.5,36.85,9.41,45.98,57.16,269.5,102.83,993.43,16.97,6.79,0.0
2022-11-26,2022-11-27 00:00:00,216.17,370.04,14.78,50.12,39.06,51.18,13.25,1.45,41.88,6.72,30.51,54.33,258.53,109.21,990.43,17.46,3.83,0.0
2022-11-27,2022-11-28 00:00:00,185.5,325.52,18.6,53.1,44.09,43.63,13.28,1.09,38.12,6.73,23.01,58.09,186.31,107.95,988.72,16.92,2.92,0.0
2022-11-28,2022-11-29 00:00:00,223.82,422.41,71.52,54.84,87.21,31.35,16.19,1.4,41.5,9.91,37.47,61.69,87.24,100.4,990.33,16.21,7.49,0.0
2022-11-29,2022-11-30 00:00:00,260.21,471.99,80.35,64.44,99.77,34.92,11.99,1.71,35.58,10.52,49.77,64.51,128.78,91.2,992.41,16.22,10.22,0.0
2022-11-30,2022-12-01 00:00:00,267.42,467.0,73.82,58.37,91.95,36.71,11.52,1.64,32.34,8.76,54.21,65.57,277.9,87.86,993.47,16.41,6.33,0.0
2022-12-01,2022-12-02 00:00:00,222.79,385.54,30.71,54.2,53.16,34.7,10.63,1.35,40.14,8.96,44.91,63.77,256.04,92.92,992.28,16.35,7.12,0.0
2022-12-02,2022-12-03 00:00:00,226.29,389.53,38.1,55.52,59.75,33.64,10.32,1.33,44.55,9.07,36.46,65.74,209.94,88.44,991.34,16.68,5.99,0.0
2022-12-03,2022-12-04 00:00:00,281.79,442.72,31.04,58.14,56.07,40.26,9.93,1.64,42.81,10.44,32.69,69.86,98.61,72.31,992.16,16.11,5.15,0.0
2022-12-04,2022-12-05 00:00:00,265.76,395.6,46.27,49.16,64.18,37.26,9.27,1.47,33.22,9.53,35.94,66.96,265.52,89.86,992.6,16.39,6.53,0.0
2022-12-05,2022-12-06 00:00:00,187.22,336.05,32.32,48.0,51.98,29.9,15.31,1.2,32.09,7.67,40.17,63.72,239.74,92.0,994.22,15.51,5.07,0.0
2022-12-06,2022-12-07 00:00:00,173.46,259.3,3.24,30.23,18.72,31.4,9.26,0.92,45.84,5.59,34.87,58.92,260.87,92.07,993.11,16.82,2.04,0.0
2022-12-07,2022-12-08 00:00:00,141.4,214.73,1.75,23.41,13.88,26.74,9.84,0.86,48.64,5.21,27.33,57.2,256.67,95.78,992.26,17.04,0.98,0.0
2022-12-08,2022-12-09 00:00:00,148.07,249.18,8.75,37.11,26.86,27.26,10.01,1.04,36.06,5.94,22.15,63.64,255.68,94.62,993.03,15.98,1.94,0.0
2022-12-09,2022-12-10 00:00:00,211.64,343.07,34.21,48.1,54.07,34.6,13.03,1.3,41.65,7.73,27.05,64.22,162.93,95.49,992.09,16.37,4.2,0.0
2022-12-10,2022-12-11 00:00:00,246.67,422.79,62.68,52.92,79.22,41.27,12.27,1.36,29.39,8.33,41.41,67.31,224.92,90.0,992.28,16.83,7.93,0.0
2022-12-11,2022-12-12 00:00:00,129.54,227.04,17.59,36.02,33.77,35.78,12.26,0.86,23.77,4.98,25.23,63.42,262.72,100.36,992.48,17.68,3.71,0.0
2022-12-12,2022-12-13 00:00:00,89.62,196.54,6.35,33.96,23.22,32.12,9.9,0.71,25.45,3.63,35.86,55.3,264.13,103.18,991.66,17.51,1.72,0.0
2022-12-13,2022-12-14 00:00:00,66.04,150.71,1.86,23.08,13.8,31.71,9.34,0.61,43.45,2.58,27.9,47.95,273.95,100.5,993.06,18.82,0.78,0.0
2022-12-14,2022-12-15 00:00:00,92.12,173.43,2.62,26.82,16.2,31.34,10.22,0.78,37.79,3.8,24.69,54.0,279.15,98.54,993.05,16.03,1.3,0.0
2022-12-15,2022-12-16 00:00:00,95.68,198.2,5.09,34.37,22.28,24.61,10.86,0.7,36.92,4.27,39.53,54.05,266.12,97.13,991.97,14.72,1.8,0.0
2022-12-16,2022-12-17 00:00:00,146.33,274.29,20.09,44.81,40.14,29.96,12.15,1.09,38.26,6.14,39.85,60.25,258.55,88.81,991.09,14.09,2.56,0.0
2022-12-17,2022-12-18 00:00:00,194.58,329.83,47.42,46.07,62.47,34.67,9.46,1.19,31.72,7.44,35.67,65.32,271.64,92.13,992.83,14.09,5.3,0.0
2022-12-18,2022-12-19 00:00:00,312.54,430.78,53.27,40.47,64.99,50.93,12.8,1.49,30.83,10.13,33.74,72.36,285.42,78.85,993.16,14.01,5.21,0.0
2022-12-19,2022-12-20 00:00:00,252.39,346.54,23.23,43.72,42.21,49.05,8.86,1.47,21.51,10.02,42.38,78.26,239.61,71.44,991.71,12.99,5.03,0.0
2022-12-20,2022-12-21 00:00:00,168.17,239.5,12.42,28.56,25.25,42.28,6.98,1.07,24.07,7.04,22.44,74.13,254.25,80.5,991.01,12.51,2.45,0.0
2022-12-21,2022-12-22 00:00:00,172.08,263.67,9.88,26.48,22.22,43.74,7.23,1.02,17.88,6.96,21.49,76.69,88.05,81.21,992.61,11.8,3.06,0.0
2022-12-22,2022-12-23 00:00:00,196.54,333.4,23.72,39.79,40.32,43.42,7.56,1.09,6.28,7.92,30.16,78.46,263.36,20.47,991.57,11.08,3.61,0.0
2022-12-23,2022-12-24 00:00:00,169.02,224.0,9.63,31.02,24.18,43.63,7.49,1.01,19.78,7.62,17.94,76.88,197.93,71.24,991.26,10.85,3.51,0.0
2022-12-24,2022-12-25 00:00:00,152.5,222.81,12.06,31.06,26.36,44.36,7.77,1.01,19.45,7.09,27.15,72.05,270.42,92.41,992.77,11.26,2.43,0.0
2022-12-25,2022-12-26 00:00:00,148.45,229.48,4.76,23.42,16.24,46.39,6.44,0.94,21.58,5.68,13.61,75.93,275.17,76.28,993.85,9.64,1.0,0.0
2022-12-26,2022-12-27 00:00:00,185.88,280.28,17.37,35.16,32.9,41.84,7.83,1.18,8.53,7.7,26.05,80.5,229.5,47.63,995.79,9.11,1.9,0.0
2022-12-27,2022-12-28 00:00:00,158.45,198.93,5.02,25.19,17.5,47.37,7.1,1.13,29.93,7.56,27.62,72.28,254.67,75.35,995.06,11.13,1.17,0.0
2022-12-28,2022-12-29 00:00:00,165.64,220.97,2.2,26.59,15.59,42.74,9.23,0.97,46.16,6.86,34.11,62.69,255.58,92.87,994.07,14.03,1.0,0.0
2022-12-29,2022-12-30 00:00:00,220.57,295.74,4.07,34.86,21.86,50.34,13.56,1.12,46.26,7.23,20.9,59.84,164.15,73.74,994.94,14.95,1.25,0.0
2022-12-30,2022-12-31 00:00:00,283.67,374.02,5.84,33.25,22.45,53.0,11.21,1.45,34.87,9.94,14.93,68.89,93.02,61.2,995.74,14.61,1.74,0.0
2022-12-31,2022-12-31 00:00:00,411.0,,67.1,52.5,82.8,57.8,11.0,2.3,4.6,,,85.5,259.5,4.6,996.4,11.0,,0.0
2023-01-01,2023-01-02 00:00:00,128.65,164.14,6.34,23.07,17.05,32.45,8.03,0.86,34.53,5.29,15.11,70.5,199.78,94.83,997.15,13.17,0.97,0.0
2023-01-02,2023-01-03 00:00:00,193.35,235.96,4.19,19.34,13.71,45.66,5.91,0.92,20.84,6.49,6.42,76.14,67.1,74.77,998.74,12.08,0.65,0.0
2023-01-03,2023-01-04 00:00:00,211.18,299.12,5.71,23.48,17.18,33.28,12.09,1.69,26.02,6.15,15.43,76.69,180.04,42.56,999.01,10.2,1.38,0.0
2023-01-04,2023-01-05 00:00:00,146.75,208.0,4.58,24.17,16.51,32.01,6.95,3.61,25.18,4.99,17.41,76.85,222.61,58.66,993.18,8.84,0.89,0.0
2023-01-05,2023-01-06 00:00:00,154.31,246.1,6.93,32.03,22.68,32.59,13.35,2.15,11.2,6.48,24.28,78.24,248.63,55.94,989.33,8.32,1.34,0.0
2023-01-06,2023-01-07 00:00:00,189.08,305.65,4.9,31.42,20.7,32.78,9.23,1.22,16.56,7.24,18.24,76.71,211.28,63.73,989.88,7.78,1.17,0.0
2023-01-07,2023-01-08 00:00:00,177.92,269.65,19.38,31.65,32.53,32.43,10.16,1.25,16.07,7.27,20.37,75.81,242.56,75.66,987.67,7.83,1.89,0.0
2023-01-08,2023-01-09 00:00:00,182.78,235.08,10.06,26.08,22.08,39.3,7.28,1.2,14.06,7.81,25.31,78.22,279.58,60.59,984.99,8.44,1.89,0.0
2023-01-09,2023-01-10 00:00:00,227.29,247.2,15.5,28.98,28.32,38.29,8.35,1.51,12.41,11.73,19.24,81.28,121.58,39.3,986.0,8.99,2.21,0.0
2023-01-10,2023-01-11 00:00:00,180.79,222.38,11.46,26.53,23.36,37.88,8.14,1.17,21.88,8.53,34.25,77.55,270.88,63.5,984.89,10.8,2.32,0.0
2023-01-11,2023-01-12 00:00:00,146.54,204.53,2.72,26.35,16.23,35.75,7.75,1.01,25.65,6.4,14.92,77.64,150.69,51.89,980.68,10.68,0.81,0.0
2023-01-12,2023-01-13 00:00:00,204.54,271.75,3.68,26.58,17.14,37.17,9.7,1.19,10.91,8.83,16.17,75.68,71.64,66.01,978.18,13.3,1.46,0.0
2023-01-13,2023-01-14 00:00:00,221.08,280.96,3.59,31.06,19.37,,13.22,1.09,23.6,9.02,21.64,74.4,124.08,52.91,979.15,14.8,1.66,0.0
2023-01-14,2023-01-15 00:00:00,154.21,196.33,1.76,20.6,12.47,,7.13,0.93,32.11,4.79,13.95,67.68,260.27,80.31,982.19,13.08,0.42,0.0
2023-01-15,2023-01-16 00:00:00,92.88,172.44,7.77,30.03,22.51,,8.73,0.86,40.36,4.33,26.36,56.65,253.77,104.46,981.07,9.94,0.95,0.0
2023-01-16,2023-01-17 00:00:00,145.04,235.51,14.92,40.77,34.15,24.5,9.43,1.16,4.96,5.81,18.9,61.76,245.15,92.1,982.13,9.67,1.78,0.0
2023-01-17,2023-01-18 00:00:00,126.5,216.33,19.74,39.07,36.87,25.54,8.14,0.86,19.69,5.09,22.69,57.48,252.32,101.69,982.7,9.84,2.07,0.0
2023-01-18,2023-01-19 00:00:00,173.92,285.61,31.26,47.03,51.78,30.61,9.88,1.09,28.52,7.27,36.63,58.64,236.31,94.87,984.57,10.09,4.13,0.0
2023-01-19,2023-01-20 00:00:00,179.04,275.31,9.54,43.97,31.28,38.2,16.06,0.74,37.83,6.21,31.82,54.04,186.95,82.62,984.76,14.2,3.41,0.0
2023-01-20,2023-01-21 00:00:00,94.29,133.38,1.91,21.99,13.31,33.68,12.44,0.55,34.83,4.01,17.03,61.3,140.15,89.71,983.15,15.16,1.56,0.0
2023-01-21,2023-01-22 00:00:00,214.71,269.44,5.44,40.0,25.71,40.03,10.81,0.87,32.44,8.82,21.75,72.98,116.01,67.27,982.58,13.28,2.77,0.0
2023-01-22,2023-01-23 00:00:00,227.92,277.34,15.58,28.0,27.8,41.54,8.67,0.75,32.28,8.36,24.77,71.88,181.0,73.72,981.88,13.77,3.16,0.0
2023-01-23,2023-01-24 00:00:00,162.29,219.54,5.91,28.98,20.15,34.31,8.88,0.62,32.3,7.14,14.39,67.48,119.0,84.58,981.21,14.97,2.04,0.0
2023-01-24,2023-01-25 00:00:00,97.48,161.83,3.16,27.89,17.35,34.72,11.43,0.46,22.05,4.81,12.94,67.89,82.99,48.91,980.11,16.88,1.84,0.0
2023-01-25,2023-01-26 00:00:00,100.0,137.96,6.06,24.56,18.0,35.5,8.0,0.51,15.86,5.37,22.34,75.87,183.05,36.0,981.67,15.46,1.29,0.0
2023-01-26,2023-01-27 00:00:00,135.71,164.23,2.18,19.18,12.14,36.31,6.83,0.6,20.14,3.59,10.43,77.21,276.35,35.09,984.1,13.76,0.57,0.0
2023-01-27,2023-01-28 00:00:00,84.67,137.58,1.77,22.82,13.74,25.45,8.01,0.54,48.27,2.81,23.35,59.82,265.19,104.65,983.85,12.86,0.41,0.0
2023-01-28,2023-01-29 00:00:00,113.67,178.79,9.62,30.77,24.72,30.13,9.33,0.76,45.7,4.29,36.76,60.98,256.7,107.37,980.64,13.32,1.07,0.0
2023-01-29,2023-01-30 00:00:00,213.83,277.48,39.19,40.14,53.3,38.94,6.26,0.94,10.19,10.36,37.34,82.45,98.64,22.75,980.48,11.77,5.16,4.0
2023-01-30,2023-01-31 00:00:00,72.55,94.0,21.51,20.5,28.43,39.08,12.13,1.08,23.45,6.5,22.16,72.88,105.23,96.1,984.13,16.35,4.08,0.0
2023-01-31,2023-02-01 00:00:00,62.0,82.2,6.04,17.11,14.03,28.07,6.46,0.98,25.24,2.96,33.68,75.26,262.11,112.26,984.4,14.88,1.25,0.0
2023-02-01,2023-02-02 00:00:00,74.42,103.96,1.82,16.72,10.4,23.89,6.95,3.16,40.45,2.71,22.46,67.24,262.3,150.2,983.21,14.61,0.39,0.0
2023-02-02,2023-02-03 00:00:00,78.21,135.19,2.01,22.31,13.56,24.26,9.34,2.82,44.18,3.28,42.36,58.47,263.27,157.17,981.86,15.98,0.64,0.0
2023-02-03,2023-02-04 00:00:00,110.12,187.88,5.64,33.02,22.35,29.02,10.23,2.49,37.6,4.17,34.09,61.87,251.16,150.16,981.98,15.53,1.1,0.0
2023-02-04,2023-02-05 00:00:00,128.42,200.65,3.81,29.1,18.58,31.24,14.28,1.7,48.14,4.46,27.4,61.58,252.56,146.08,979.45,16.49,1.17,0.0
2023-02-05,2023-02-06 00:00:00,104.71,173.04,22.35,31.01,34.72,26.78,9.94,1.07,39.97,4.14,32.2,60.89,256.29,157.78,978.2,16.83,1.33,0.0
2023-02-06,2023-02-07 00:00:00,188.19,303.11,61.44,43.08,73.02,33.57,11.63,1.31,45.12,9.3,33.61,66.84,86.05,130.82,977.73,17.56,6.31,0.0
2023-02-07,2023-02-08 00:00:00,117.13,197.08,12.5,28.58,25.37,31.36,8.37,0.79,30.14,4.8,26.32,63.39,215.37,148.92,977.64,17.63,2.48,0.0
2023-02-08,2023-02-09 00:00:00,73.29,153.0,4.04,32.06,20.68,23.58,10.29,0.74,43.14,3.12,34.59,57.02,268.14,152.58,979.8,16.41,1.17,0.0
2023-02-09,2023-02-10 00:00:00,106.92,201.25,7.01,38.84,26.24,25.62,12.23,0.77,44.81,4.86,22.8,57.66,185.84,146.49,978.28,18.33,2.3,0.0
2023-02-10,2023-02-11 00:00:00,124.75,220.04,4.39,35.49,22.46,32.49,15.75,0.7,42.86,5.11,18.16,61.83,85.29,133.88,977.34,19.38,1.87,0.0
2023-02-11,2023-02-12 00:00:00,147.55,208.14,6.36,31.06,21.58,35.72,11.86,0.77,40.68,5.72,16.6,68.09,215.27,134.02,979.83,19.35,1.34,0.0
2023-02-12,2023-02-13 00:00:00,48.65,125.99,1.88,19.3,11.8,17.77,9.79,0.83,49.16,1.94,7.01,50.81,265.02,162.44,983.65,16.34,0.41,0.0
2023-02-13,2023-02-14 00:00:00,39.57,146.4,1.71,16.63,10.26,14.65,9.64,0.56,63.29,1.98,33.56,44.85,278.92,162.96,981.67,15.26,0.25,0.0
